文本,群体情绪,时间
深圳城中村改造后租金原则上不涨价深圳筹集保障房占全市城中村较小部分据深圳特区报，市住房建设局相关负责人表示：城中村保障性住房规模化品质化改造提升由政府主导筹集，改造后的租金以不涨为原则，单套租金原则上与改造前基本持平，即便个别房源因改造成本高、投入较大、建筑结构复杂，也必须展开,0.1040496557079061,2023-08-02 10:25:20
深圳城中村改造后租金原则上不涨价深圳筹集保障房占全市城中村较小部分据深圳特区报，市住房建设局相关负责人表示：城中村保障性住房规模化品质化改造提升由政府主导筹集，改造后的租金以不涨为原则，单套租金原则上与改造前基本持平，即便个别房源因改造成本高、投入较大、建筑结构复杂，也展开,0.0173721880740804,2023-08-02 18:13:34
深圳官方回应城中村统租问题深圳城中村统租：有租客拿到补助火速搬离，有房东不愿给补贴官方回应“我们是公司统一安排居住在城中村的，现在因为统租不得不搬离，跟房东协商后，退了押金并补偿了一个月房租，我们现在打算搬回公司宿舍住。”月日下午，正在搬家的租户谢萍向记者介绍道。统租，顾名思义即由相关单位对城中村房源进行统一改造，然后对相关设施进行配套升级，再对外出租。但是，计划的好事因为深圳城中村租客的种种疑虑引发了舆论关注。在此之前，深圳已对多个城中村进行整治和改造，之所以此次引起广泛关注，主要有两点，一是统租范围偏大，二是引起了部分租户较大反弹。月日，据深圳发布官微，深圳市住建局相关负责人公开回应称，全市城中村整治提升划分为综合提升类、产业配套类、特色发展类、控制引导类和基本保障类等类。其中，仅部分综合提升类、产业配套类城中村涉及城中村保障性住房规模化品质化改造提升。其余类别均不涉及城中村保障性住房筹集。“城中村保障性住房规模化品质化改造提升由政府主导筹集，改造后的租金以不涨为原则，单套租金原则上与改造前基本持平，即便个别房源因改造成本高、投入较大、建筑结构复杂，也必须严格控制成本、严格控制价格、严格加强价格监督。”（每日经济新闻；阿法）深圳城中村统租：有租客拿到补助火速搬离，有房东不愿给补贴官方回应,-0.1241818942255442,2023-08-02 13:52:20
小湘速递财政部将在近期公布税费优惠政策后续安排财政部税政司副司长魏岩在新闻发布会上表示，当前，经济运行面临新的困难挑战，国内需求仍然不足，一些企业经营困难。我们将会同有关部门认真贯彻落实党中央、国务院决策部署，打好政策“组合拳”，及时出台、抓紧实施一批针对性、组合性、协同性强的政策措施。按照国务院常务会议部署，还将在近期公布税费优惠政策后续安排，稳定预期、提振信心。聚焦科技创新、重点产业链、建立现代产业体系、促增收扩消费等方面，积极谋划针对性强、务实管用的税费优惠政策，着力为经营主体纾困解难，不断增强发展动能，优化经济结构，推动经济持续回升向好。,0.0222375775849518,2023-08-04 22:40:04
完善税费优惠政策提振民营企业发展信心网页链接利津县融媒体中心,0.1288838016140951,------
月日，国家税务总局发布《支持协调发展税费优惠政策指引》，全国性的买房减免政策来了，这将是房地产的又一个转折点。十堰城运恒大城，从本地国企的强势入驻，积极响应政策，工地全面复工，以实际行动提振市场信心十堰城运恒大城依托上海路的区域优势，全力打造生态舒居，使生活回归真谛，焕新城市人居,0.0048219924400969,2023-08-04 00:34:31
大同生活大同身边事税务总局发布指引：买卖房产这些税费有减免月日，国家税务总局发布《支持协调发展税费优惠政策指引》，此次政策提及项税收优惠政策。其中，在支持消费提振信心税费优惠方面，对于买卖房产或者出租有多项减免。涉及个人销售住房减免增值税、个人购买安置住房减征契税、居民换购住房退还个人所得税、个人出租住房减按征收个人所得税、个人出租住房减征增值税、个人出租住房减征房产税等。（国家税务总局）项税收优惠政策,0.013738243093973,2023-08-04 09:22:09
国家税务总局发布最新税费优惠政策买房可减征契税卖房可减免增值税月日晚，国家税务总局发布《支持协调发展税费优惠政策指引》，其中支持消费提振信心税费优惠具体包括：个人销售住房减免增值税，个人转让自用家庭唯一生活用房免征个人所得税，个人销售或购买住房免征印花税，个人销售住房免征土地增值税，个人购买安置住房免征印花税，个人购买安置住房减征契税，个人购买经济适用房减半征收契税等。中国网财经的微博视频,-0.0223006685602503,2023-08-03 15:23:17
税务总局并未出台楼市税收优惠新政税务总局出台楼市税收优惠新政？假的最近，一些房地产中介鼓吹，国家税务总局出台了支持个人住房税收优惠新政策，并附上相关截图。上述截图确实来自税务总局近日发布的《支持协调发展税费优惠政策指引》。只是其中有关个人住房的相关税费优惠政策并非新政，展开,0.0184624926635853,2023-08-04 10:50:31
国家税务局：卖房可免增值税，买房可免契税近日，国家税务总局发布《支持协调发展税费优惠政策指引》及《支持共享发展税费优惠政策指引》，分别给出项、项税费优惠政策。《协调发展指引》中，对于买卖房产或出租提出了多项减免：（四）支持消费提振信心税费优惠个人销售住房减免增展开,0.6708873149895934,------
国家税务总局发布最新税费优惠政策买房可减征契税卖房可减免增值税月日晚，国家税务总局发布《支持协调发展税费优惠政策指引》，其中支持消费提振信心税费优惠具体包括：个人销售住房减免增值税，个人转让自用家庭唯一生活用房免征个人所得税，个人销售或购买住房免征印花税，个人销展开,-0.0081248758779168,2023-07-28 10:47:58
得知个最新消息，立即给所有人提个醒，请大家一起来看看：、日前国税总局发布税费优惠政策指引，涉及住房和消费领域，其中促进城乡住房发展税费优惠方面有条优惠政策，支持消费提振信心税费优惠方面有条措施。近日，国税总局发布了涉及住房和消费领域的税费优惠政策指引，共涵盖了条促进城乡住房发展的优惠政策以及条支持消费提振信心的措施。这一政策的出台，对于当前房地产市场表现不佳的情况来说，可谓是极泰来的利好表现。在房地产市场方面，条优惠政策将有望刺激城乡住房发展。这些政策可能包括降低购房税费、提高购房贷款优惠等措施，有望吸引更多购房者入市。此举有助于提振房地产市场信心，稳定市场预期，从而带动房地产业链上下游的复苏，推动房地产市场的回暖。而在消费领域方面，条税费优惠措施可能涵盖了减税减费、扩大消费者税收抵扣范围等方面。这些措施将刺激居民消费，增加居民收入支配能力，促进消费升级和消费回暖。消费的增加将直接影响到相关产业链，尤其是家电、家居、汽车等与消费密切相关的股板块，使其受益于政策红利。总体而言，这一税费优惠政策指引的出台，将积极助力房地产市场的回暖和消费的提振。对于股市场而言，房地产相关板块和消费概念板块将成为受益的主要对象。在政策的引导下，相信未来经济将继续向好发展，为投资者带来更多机遇。股票财经,1.0,------
