label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
2981;#长沙放松二套房限购# 长沙市购买第2套商品住房，不受首套房网签时间的限制；居民家庭名下商品住房单套面积均不足144平方米的，可购买1套改善性住房。;1;0;1;55119;1.8142564270033927e-05
2985;@福膘;1;0;1;55119;1.8142564270033927e-05
2992;开始割了;3;1;4;55119;7.257025708013571e-05
2996;你不买我不买，房价还能降二百;1;6;7;55119;0.0001269979498902375
3005;你不买我不买，房价还能降二百;1;6;7;55119;0.0001269979498902375
3039;有了一点点松动。;2;0;2;55119;3.6285128540067854e-05
3055;今年的政策变化真快，真多;1;3;4;55119;7.257025708013571e-05
3068;@福膘;1;0;1;55119;1.8142564270033927e-05
3075;开始割了;3;1;4;55119;7.257025708013571e-05
3079;你不买我不买，房价还能降二百;1;6;7;55119;0.0001269979498902375
3114;晕，首付比例和贷款利率怎么不降一降？一点一点的挤牙膏政策;1;5;6;55119;0.00010885538562020356
3138;每次行情改善先知先觉，这就是为啥今年改善卖的好，后边行情起来了，刚需提着裤子开始冲[doge];2;2;4;55119;7.257025708013571e-05
3141;行不行，就看明年市场反馈了[doge];1;5;6;55119;0.00010885538562020356
3143;西安明年的二手市场会怎样？;1;1;2;55119;3.6285128540067854e-05
3145;北京降低首付感觉没啥用啊，总价款高，又5年有限购;3;2;5;55119;9.071282135016963e-05
3149;降低首付，那贷款就增加了，每月利息也增加了，还款期限拉长，负债更加漫长。这些能刺激楼市？深表怀疑。最好的刺激难道不是房价低下来让大家买得起吗？;4;3;7;55119;0.0001269979498902375
3163;与其用泪水悔恨今天，不如用汗水拼搏今天。;1;1;2;55119;3.6285128540067854e-05
3165;我用尽全力，过着平凡的一生。;1;1;2;55119;3.6285128540067854e-05
3167;早上好;1;1;2;55119;3.6285128540067854e-05
3183;你好，你感兴趣的“最新消息”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #最新消息[超话]#;1;0;1;55119;1.8142564270033927e-05
3185;垃圾一出，稳跌;1;0;1;55119;1.8142564270033927e-05
3187;我们的市场很稳定，一直保持2000多，非常好，加油！;1;0;1;55119;1.8142564270033927e-05
3189;[咖啡];1;0;1;55119;1.8142564270033927e-05
3261;公积金政策，提取可以更加灵活吗;1;0;1;55119;1.8142564270033927e-05
3263;我们一定都能得偿所愿[抱一抱][抱一抱][抱一抱][抱一抱];1;0;1;55119;1.8142564270033927e-05
3265;点亮一盏心灯，坚持做善良人。吉人有天相，在于凡事不违背良心，循天道行事，善心善言善行，积累善德才能具备天相，天相自然有天助。故此，为人处事，最好不以善小而不为之，不以恶小而为之！;1;1;2;55119;3.6285128540067854e-05
3267;"行善如春园之草，不见其长，日有所增;行恶如磨刀之石，不见其消，日有所损。――清金兰生《格言联璧》";1;1;2;55119;3.6285128540067854e-05
3269;当你周围都是米的时候，你很安逸；当有一天米缸见底，才发现想跳出去已无能为力。有一种陷阱，名叫安逸！别在最能吃苦的年纪选择安逸！ 没有危机！是最大的危机！自己不上进，危机无处不在吞噬你的理想和灵魂，混下去很容易，混上去太难了。;1;1;2;55119;3.6285128540067854e-05
3271;"0308🍃庙堂之上，以养正气为先;举家之内，以养善德为本。";1;0;1;55119;1.8142564270033927e-05
3273;勿起不善之念,勿阅不善之书,勿听不善之乐,勿吐不善之语,勿为不善之事,勿近不善之人,勿学不善之法,勿入不善之境。;1;0;1;55119;1.8142564270033927e-05
3275;善行无辙迹善言无瑕谪善数不用筹策善闭无关楗而不可开善结无绳约而不可解。《道德经》;1;0;1;55119;1.8142564270033927e-05
3277;居家之善，无非勤俭持家，孝养父母，严教子女。;1;0;1;55119;1.8142564270033927e-05
3279;常思身命易倾，自不得不存善念。――清金兰生《格言联璧》;1;0;1;55119;1.8142564270033927e-05
3282;0315你要记住，永远要愉快地多给别人，少从别人那里拿取。()高尔基;1;0;1;55119;1.8142564270033927e-05
3284;"0304言近而指远者，善言也;守约而施博者，善道也。――《孟子》";1;0;1;55119;1.8142564270033927e-05
3286;0325世上所有的福气，都是你一点一滴积攒的善良与爱。你付出的善良与爱，最后一定都会回到你身上。;1;0;1;55119;1.8142564270033927e-05
3288;0307路见不平，拔刀相助。元马致远陈情高卧;1;0;1;55119;1.8142564270033927e-05
3291;0317[心]什么是真正的幸福，今天我终于找到了答案，其实很简单：帮助别人就是一种幸福。;1;0;1;55119;1.8142564270033927e-05
3293;"0314为善如负重登山，志虽已确而力犹恐不及;为恶如乘骏走坡，鞭虽不加而足不禁其前。――清金兰生《格言联璧》";1;0;1;55119;1.8142564270033927e-05
3295;0312你要记住，永远要愉快地多给别人，少从别人那里拿取。高尔基;1;0;1;55119;1.8142564270033927e-05
3297;0303居家之善，无非勤俭持家，孝养父母，严教子女。;1;0;1;55119;1.8142564270033927e-05
3299;"0311言近而指远者，善言也;守约而施博者，善道也。――《孟子》";1;0;1;55119;1.8142564270033927e-05
3301;"0309言近而指远者，善言也;守约而施博者，善道也。――《孟子》";1;0;1;55119;1.8142564270033927e-05
3303;0322勿以恶小而为之，勿以善小而不为。――三国刘备;1;0;1;55119;1.8142564270033927e-05
3305;"0321言近而指远者，善言也;守约而施博者，善道也。――《孟子》";1;0;1;55119;1.8142564270033927e-05
3307;0323书生官家不可为恶，因其为世间之公道良心，若其善心不存，则无道矣。;1;0;1;55119;1.8142564270033927e-05
3309;你就会发现别人会回报你的善意，你的快乐也会在别人身上体现出来。;1;0;1;55119;1.8142564270033927e-05
3311;0313我们无法帮助每个人，但每个人能帮助到某些人。;1;0;1;55119;1.8142564270033927e-05
3313;0301 善良是一棵生机无穷的种子，只要你舍得播种，就会有你意想不到的甜果。;1;0;1;55119;1.8142564270033927e-05
3315;"0316 行善如春园之草，不见其长，日有所增;行恶如磨刀之石，不见其消，日有所损。――清金兰生《格言联璧》";1;0;1;55119;1.8142564270033927e-05
3317;恶莫大于纵己之欲，善莫大于律己之心。;1;0;1;55119;1.8142564270033927e-05
3319;0310我们无法帮助每个人，但每个人能帮助到某些人。;1;0;1;55119;1.8142564270033927e-05
3329;0121常思身命易倾，自不得不存善念。――清金兰生《格言联璧》;1;1;2;55119;3.6285128540067854e-05
3331;0109我相信成毅会更好的，睿智热血，低调却不乏自己的光芒照耀更多的人。@成毅;1;1;2;55119;3.6285128540067854e-05
3333;岁月的风雨，并不是希望命运能低头，而是一种锤炼，一种恭维，需要命运的一种泰然，一种气节，或者是通向未来一道桥梁，人生有些障碍又能算得了什么，恰恰是一种命运的方向和路标。;1;1;2;55119;3.6285128540067854e-05
3335;"善为至宝，一生用之不尽;心作良田，百世耕之有余。――清金兰生《格言联璧》";1;1;2;55119;3.6285128540067854e-05
3337;过去的事，就让它过去吧，我们错过了昨日的日落，再也不能错过今日的日出，保持平衡的心态，以最美好的心情来对待每一天，每一天都会充满阳光，洋溢着希望。;1;1;2;55119;3.6285128540067854e-05
3339;爱国、敬业、诚信、友善。  善不可不弘，恶不可不去。  善心人人有，快乐你我他。 善念养善心，善心生善念。 德不积不厚，善不行不成。 人往高处走，善在心中留。 至宝不常现，至善不常有。 行莫于恭敬，善莫于用心。 由善入恶易，由恶入善难。 心中不可少善，行事不可无善。;1;1;2;55119;3.6285128540067854e-05
3341;"毋毁众人之名，以成一己之善;毋没天下之理，以护一己之过。――清金兰生《格言联璧》";1;1;2;55119;3.6285128540067854e-05
3343;在社会主义建设时期，爱国主义更多的不是表现为赴汤蹈火，壮怀激烈，而是表现为奉公守法，敬业爱岗；表现为维护祖国统一，反对分裂祖国；表现为各族人民团结互相，为构建社会主义和谐社会，实现中华民族的伟大复兴而贡献智慧和力量。;1;1;2;55119;3.6285128540067854e-05
3345;鱼搅不浑大海，雾压不倒高山，雷声叫不倒山岗，扇子驱不散大雾。鹿的脖子再长，总高不过它的脑袋。人的脚指头再长，也长不过他的脚板。人的行动再快也快不过思想！;1;1;2;55119;3.6285128540067854e-05
3347;开卷有益，作善降祥。――清金兰生《格言联璧》;1;2;3;55119;5.442769281010178e-05
3349;生活不是用来妥协的，你退缩得越多，能让你喘息的空间就越有限。日子不是用来将就的，你表现得越卑微，一些幸福的东西就会离你越远。;1;1;2;55119;3.6285128540067854e-05
3351;不要吝啬你的笑容，不要隐藏你的善良，记住卡耐基这一段话，你将尽享完美丰富的人生——“人的生命只有一次，任何能够奉献出来的好的东西和善的行为，我们都应该现在去做，因为生命只有一次”对身边好的、不好的人微笑、以礼相待，尽量避免发生任何的正面冲突。少些埋怨，多些感恩，人生会更美好。;1;1;2;55119;3.6285128540067854e-05
3353;日子，要的是知足；生活，要的是幸福；生命，要的是健康；做人，要的是骨气；做事，要的是尽心；人生，要的是无悔。珍惜身边的幸福；欣赏自己的拥有。;1;1;2;55119;3.6285128540067854e-05
3355;不要吝啬你的笑容，不要隐藏你的善良，记住卡耐基这一段话，你将尽享完美丰富的人生——“人的生命只有一次，任何能够奉献出来的好的东西和善的行为，我们都应该现在去做，因为生命只有一次”对身边好的、不好的人微笑、以礼相待，尽量避免发生任何的正面冲突。少些埋怨，多些感恩，人生会更美好。;1;1;2;55119;3.6285128540067854e-05
3357;人这一辈子，要经得起谎言，受得了敷衍，忍得住欺骗，忘得了诺言。慢慢的才知道：坚持未必是胜利，放弃未必是认输，与其华丽撞墙，不如优雅转身。给自己一个迂回的空间，学会思索，学会等待，学会调整。人生，有很多时候，需要的不仅仅是执着，更是回眸一笑的洒脱。;1;1;2;55119;3.6285128540067854e-05
3359;一定要极尽自己力所能及之事，帮助那些比你苦的人感受这世上的阳光和美丽。这样的善良常常是播种，不意间，就会开出最美丽的人性之花来。;1;1;2;55119;3.6285128540067854e-05
3361;你走过的每一条弯路，其实都是必经之路，你要记住的是，你永远都无法借别人的翅膀，飞上自己的天空。;1;1;2;55119;3.6285128540067854e-05
3363;有阳光、有信念，即使生活的道路困难重重，也要微笑面对，从容走过。;1;1;2;55119;3.6285128540067854e-05
3365;生命的丰盈，在于内心的饱满，生活的美好，源于一颗平常心，心有阳光才有暖意。;1;1;2;55119;3.6285128540067854e-05
3367;开卷有益，作善降祥。――清金兰生《格言联璧》;1;1;2;55119;3.6285128540067854e-05
3369;哪怕此刻的生活有多糟糕，也总会有好转的一天。走过的生活并不完美，太完美的也就不是生活了！每人每天都在做一件事情：为了未来而奋斗！固然结果不同，皆因我们平时的努力，每个今天我们都尽十分的努力，未来的成功就是必然！;1;1;2;55119;3.6285128540067854e-05
3371;"善为至宝，一生用之不尽;心作良田，百世耕之有余。――清金兰生《格言联璧》";1;1;2;55119;3.6285128540067854e-05
3373;生活，需要一点阳光，生命，需要一些勇敢，纠结过去，担心未来，都不如抓住当下，过去是梦，未来是影，现在才是真真切切的人生。 ​;1;1;2;55119;3.6285128540067854e-05
3375;过去的事，就让它过去吧，我们错过了昨日的日落，再也不能错过今日的日出，保持平衡的心态，以最美好的心情来对待每一天，每一天都会充满阳光，洋溢着希望。;1;1;2;55119;3.6285128540067854e-05
3377;应对失败和挫折，一笑而过是一种乐观自信，然后重振旗鼓，这是一种勇气心。应对误解和仇恨，一笑而过是一种坦然宽容，然后持续本色，这是一种达观心。;1;1;2;55119;3.6285128540067854e-05
3379;善良是一种修养，善待他人就是善待自己，要想得到别人的爱，首先要学会爱别人，一个善良的人一定是温暖的人，乐于助人的人，懂得珍惜和感恩的人。;1;1;2;55119;3.6285128540067854e-05
3381;在社会主义建设时期，爱国主义更多的不是表现为赴汤蹈火，壮怀激烈，而是表现为奉公守法，敬业爱岗；表现为维护祖国统一，反对分裂祖国；表现为各族人民团结互相，为构建社会主义和谐社会，实现中华民族的伟大复兴而贡献智慧和力量。;1;1;2;55119;3.6285128540067854e-05
3383;书生官家不可为恶，因其为世间之公道良心，若其善心不存，则无道矣。;1;1;2;55119;3.6285128540067854e-05
3385;书生官家不可为恶，因其为世间之公道良心，若其善心不存，则无道矣。;1;1;2;55119;3.6285128540067854e-05
3387;"凡一善而关乎人终生，不行也要行;凡一恶而关乎人终生，不止也要行。";1;1;2;55119;3.6285128540067854e-05
3389;"0115庙堂之上，以养正气为先;举家之内，以养善德为本。";1;1;2;55119;3.6285128540067854e-05
3391;"0117毋毁众人之名，以成一己之善;毋没天下之理，以护一己之过。――清金兰生《格言联璧》";1;1;2;55119;3.6285128540067854e-05
3393;0110弯下身子帮助他人站起来，这是对心灵很好的锻炼。;1;1;2;55119;3.6285128540067854e-05
3395;如果你对人友善，处处为别人着想，并总是显得很开心。;1;1;2;55119;3.6285128540067854e-05
3397;善行是待人第一法，谦默是保身第一法，安详是处事第一法，读书是养心第一法。;1;1;2;55119;3.6285128540067854e-05
3399;谁终将声震人间，必长久深自缄默；谁终将点燃闪电，必长久如云漂泊 ——尼采《尼采诗集》;1;2;3;55119;5.442769281010178e-05
3401;"善良是一棵生机无穷的种子，只要你舍得播种，就会有你意想不到的甜果。善良是一束美丽的玫瑰，当你赠送他人时，也为你自己留下了满室的芬芳;善良是冬天里的太阳，在照耀了他人的同时，也温暖了你自己;善良是充满芬芳的香水，当洒在别人身上时，自己也会溅到两三滴。";1;1;2;55119;3.6285128540067854e-05
3403;五谷杂粮日日吃方养人，嘉言善行日日积方涵德。;1;1;2;55119;3.6285128540067854e-05
3405;"人善我，我亦善之;人不善我，我则引之，进退而已耳。――汉《韩诗外传》";1;1;2;55119;3.6285128540067854e-05
